source,target,y,split
CHEMBL.COMPOUND:CHEMBL2106961,MONDO:0005093,1,train
CHEMBL.COMPOUND:CHEMBL632,MONDO:0005093,1,train
CHEMBL.COMPOUND:CHEMBL110054,MONDO:0005093,1,val
CHEMBL.COMPOUND:CHEMBL635,MONDO:0005093,1,train
CHEMBL.COMPOUND:CHEMBL1697788,MONDO:0005093,1,val
CHEMBL.COMPOUND:CHEMBL1451,MONDO:0005093,1,train
CHEMBL.COMPOUND:CHEMBL650,MONDO:0005093,1,train
CHEMBL.COMPOUND:CHEMBL1200380,MONDO:0005609,1,train
CHEMBL.COMPOUND:CHEMBL880,MONDO:0005609,1,train
CHEMBL.COMPOUND:CHEMBL1201212,MONDO:0005469,1,train
CHEMBL.COMPOUND:CHEMBL3039504,MONDO:0019203,1,train
CHEMBL.COMPOUND:CHEMBL1256391,MONDO:0019203,1,train
CHEMBL.COMPOUND:CHEMBL810,MONDO:0019781,1,train
CHEMBL.COMPOUND:CHEMBL1201182,MONDO:0005086,1,train
CHEMBL.COMPOUND:CHEMBL1289601,MONDO:0005086,1,train
CHEMBL.COMPOUND:CHEMBL609,MONDO:0005086,1,train
CHEMBL.COMPOUND:CHEMBL2105717,MONDO:0005086,1,train
CHEMBL.COMPOUND:CHEMBL1201733,MONDO:0005086,1,val
CHEMBL.COMPOUND:CHEMBL1013,MONDO:0001110,1,train
CHEMBL.COMPOUND:CHEMBL1200979,MONDO:0006769,1,train
CHEMBL.COMPOUND:CHEMBL1200881,MONDO:0005976,1,train
CHEMBL.COMPOUND:CHEMBL1200474,MONDO:0005976,1,train
CHEMBL.COMPOUND:CHEMBL364143,MONDO:0005976,1,train
CHEMBL.COMPOUND:CHEMBL134350,MONDO:0005976,1,train
CHEMBL.COMPOUND:CHEMBL1200567,MONDO:0005976,1,test
CHEMBL.COMPOUND:CHEMBL1201071,MONDO:0005976,1,train
CHEMBL.COMPOUND:CHEMBL1200513,MONDO:0005976,1,train
CHEMBL.COMPOUND:CHEMBL1200688,MONDO:0005976,1,train
CHEMBL.COMPOUND:CHEMBL1607480,MONDO:0005976,1,train
CHEMBL.COMPOUND:CHEMBL1628385,MONDO:0005976,1,train
CHEMBL.COMPOUND:CHEMBL810,MONDO:0016684,1,train
CHEMBL.COMPOUND:CHEMBL2403108,MONDO:0005233,1,train
CHEMBL.COMPOUND:CHEMBL2087361,MONDO:0005233,1,test
CHEMBL.COMPOUND:CHEMBL3397300,MONDO:0005233,1,train
CHEMBL.COMPOUND:CHEMBL538943,MONDO:0005233,1,train
CHEMBL.COMPOUND:CHEMBL1201481,MONDO:0005233,1,train
CHEMBL.COMPOUND:CHEMBL3039504,MONDO:0005233,1,train
CHEMBL.COMPOUND:CHEMBL2107315,MONDO:0005233,1,train
CHEMBL.COMPOUND:CHEMBL3707320,MONDO:0005233,1,train
CHEMBL.COMPOUND:CHEMBL601719,MONDO:0005233,1,train
CHEMBL.COMPOUND:CHEMBL888,MONDO:0005233,1,train
CHEMBL.COMPOUND:CHEMBL3989857,MONDO:0005081,1,train
CHEMBL.COMPOUND:CHEMBL3182014,MONDO:0001134,1,train
CHEMBL.COMPOUND:CHEMBL19236,MONDO:0001134,1,train
CHEMBL.COMPOUND:CHEMBL2146124,MONDO:0019632,1,train
CHEMBL.COMPOUND:CHEMBL744,MONDO:0007103,1,train
CHEMBL.COMPOUND:CHEMBL4303694,MONDO:0007103,1,train
CHEMBL.COMPOUND:CHEMBL4175954,MONDO:0006913,1,val
CHEMBL.COMPOUND:CHEMBL1398589,MONDO:0006913,1,train
CHEMBL.COMPOUND:CHEMBL1411731,MONDO:0006913,1,train
CHEMBL.COMPOUND:CHEMBL1628385,MONDO:0006913,1,train
CHEMBL.COMPOUND:CHEMBL88,MONDO:0003076,1,test
CHEMBL.COMPOUND:CHEMBL1671,MONDO:0008647,1,train
CHEMBL.COMPOUND:CHEMBL1760,MONDO:0006733,1,test
CHEMBL.COMPOUND:CHEMBL545,MONDO:0006733,1,train
CHEMBL.COMPOUND:CHEMBL173929,MONDO:0006733,1,val
CHEMBL.COMPOUND:CHEMBL1767408,MONDO:0006733,1,train
CHEMBL.COMPOUND:CHEMBL160,MONDO:0006733,1,val
CHEMBL.COMPOUND:CHEMBL286398,MONDO:0006733,1,test
CHEMBL.COMPOUND:CHEMBL1574179,MONDO:0004952,1,train
CHEMBL.COMPOUND:CHEMBL1200981,MONDO:0004952,1,train
CHEMBL.COMPOUND:CHEMBL389621,MONDO:0004952,1,train
CHEMBL.COMPOUND:CHEMBL1201001,MONDO:0004952,1,test
CHEMBL.COMPOUND:CHEMBL2106961,MONDO:0004952,1,train
CHEMBL.COMPOUND:CHEMBL508191,MONDO:0004952,1,test
CHEMBL.COMPOUND:CHEMBL514,MONDO:0004952,1,train
CHEMBL.COMPOUND:CHEMBL632,MONDO:0004952,1,train
CHEMBL.COMPOUND:CHEMBL513,MONDO:0004952,1,train
CHEMBL.COMPOUND:CHEMBL1200410,MONDO:0004952,1,train
CHEMBL.COMPOUND:CHEMBL501867,MONDO:0004952,1,train
CHEMBL.COMPOUND:CHEMBL515,MONDO:0004952,1,train
CHEMBL.COMPOUND:CHEMBL3085504,MONDO:0004952,1,train
CHEMBL.COMPOUND:CHEMBL110054,MONDO:0004952,1,train
CHEMBL.COMPOUND:CHEMBL635,MONDO:0004952,1,train
CHEMBL.COMPOUND:CHEMBL1697788,MONDO:0004952,1,train
CHEMBL.COMPOUND:CHEMBL671,MONDO:0004952,1,train
CHEMBL.COMPOUND:CHEMBL1504,MONDO:0004952,1,train
CHEMBL.COMPOUND:CHEMBL1451,MONDO:0004952,1,train
CHEMBL.COMPOUND:CHEMBL650,MONDO:0004952,1,train
CHEMBL.COMPOUND:CHEMBL1200873,MONDO:0005299,1,train
CHEMBL.COMPOUND:CHEMBL541388,MONDO:0005299,1,train
CHEMBL.COMPOUND:CHEMBL971,MONDO:0005299,1,train
CHEMBL.COMPOUND:CHEMBL98123,MONDO:0005299,1,train
CHEMBL.COMPOUND:CHEMBL2105907,MONDO:0024355,1,train
CHEMBL.COMPOUND:CHEMBL3989504,MONDO:0024355,1,train
CHEMBL.COMPOUND:CHEMBL1601669,MONDO:0006946,1,train
CHEMBL.COMPOUND:CHEMBL1040,MONDO:0006946,1,train
CHEMBL.COMPOUND:CHEMBL846,MONDO:0006946,1,train
CHEMBL.COMPOUND:CHEMBL1159650,MONDO:0002406,1,train
CHEMBL.COMPOUND:CHEMBL389621,MONDO:0002406,1,val
CHEMBL.COMPOUND:CHEMBL1501,MONDO:0002406,1,train
CHEMBL.COMPOUND:CHEMBL1201171,MONDO:0002406,1,train
CHEMBL.COMPOUND:CHEMBL110054,MONDO:0002406,1,test
CHEMBL.COMPOUND:CHEMBL20883,MONDO:0021085,1,train
CHEMBL.COMPOUND:CHEMBL1773,MONDO:0021085,1,train
CHEMBL.COMPOUND:CHEMBL1730601,MONDO:0021085,1,train
CHEMBL.COMPOUND:CHEMBL3545252,MONDO:0021085,1,train
CHEMBL.COMPOUND:CHEMBL1201182,MONDO:0005005,1,train
CHEMBL.COMPOUND:CHEMBL1289601,MONDO:0005005,1,test
CHEMBL.COMPOUND:CHEMBL1289926,MONDO:0005005,1,val
CHEMBL.COMPOUND:CHEMBL1567,MONDO:0005005,1,train
CHEMBL.COMPOUND:CHEMBL609,MONDO:0005005,1,train
CHEMBL.COMPOUND:CHEMBL413,MONDO:0005005,1,train
CHEMBL.COMPOUND:CHEMBL2105717,MONDO:0005005,1,train
CHEMBL.COMPOUND:CHEMBL1200485,MONDO:0005005,1,train
CHEMBL.COMPOUND:CHEMBL4079877,MONDO:0005005,1,train
CHEMBL.COMPOUND:CHEMBL1201733,MONDO:0005005,1,train
CHEMBL.COMPOUND:CHEMBL1607,MONDO:0000751,1,train
CHEMBL.COMPOUND:CHEMBL3085504,MONDO:0000751,1,train
CHEMBL.COMPOUND:CHEMBL1201496,MONDO:0005015,1,train
CHEMBL.COMPOUND:CHEMBL2104391,MONDO:0005015,1,train
CHEMBL.COMPOUND:CHEMBL85,MONDO:0010341,1,train
CHEMBL.COMPOUND:CHEMBL1112,MONDO:0010341,1,train
CHEMBL.COMPOUND:CHEMBL20883,MONDO:0007648,1,train
CHEMBL.COMPOUND:CHEMBL1773,MONDO:0007648,1,train
CHEMBL.COMPOUND:CHEMBL1730601,MONDO:0007648,1,train
CHEMBL.COMPOUND:CHEMBL3545252,MONDO:0007648,1,train
CHEMBL.COMPOUND:CHEMBL2107456,MONDO:0008889,1,train
CHEMBL.COMPOUND:CHEMBL113,MESH:D018781,1,train
CHEMBL.COMPOUND:CHEMBL112,MESH:D018781,1,train
CHEMBL.COMPOUND:CHEMBL454,MESH:D018781,1,train
CHEMBL.COMPOUND:CHEMBL1201463,MESH:D018781,1,train
CHEMBL.COMPOUND:CHEMBL1201733,MONDO:0018078,1,train
CHEMBL.COMPOUND:CHEMBL1200337,MONDO:0005542,1,train
CHEMBL.COMPOUND:CHEMBL1704,MONDO:0005542,1,train
CHEMBL.COMPOUND:CHEMBL1201773,MONDO:0005542,1,train
CHEMBL.COMPOUND:CHEMBL1280,MONDO:0005542,1,train
CHEMBL.COMPOUND:CHEMBL1174,MONDO:0005542,1,train
CHEMBL.COMPOUND:CHEMBL2105910,MONDO:0004900,1,train
CHEMBL.COMPOUND:CHEMBL1623,MONDO:0004900,1,test
CHEMBL.COMPOUND:CHEMBL1200406,MONDO:0004900,1,train
CHEMBL.COMPOUND:CHEMBL43064,MONDO:0004900,1,train
CHEMBL.COMPOUND:CHEMBL71,MONDO:0005485,1,train
CHEMBL.COMPOUND:CHEMBL1448187,MONDO:0005485,1,train
CHEMBL.COMPOUND:CHEMBL1200469,MONDO:0005485,1,val
CHEMBL.COMPOUND:CHEMBL2360079,MONDO:0005485,1,train
CHEMBL.COMPOUND:CHEMBL3989892,MONDO:0005485,1,train
CHEMBL.COMPOUND:CHEMBL1621,MONDO:0005485,1,train
CHEMBL.COMPOUND:CHEMBL570,MONDO:0005485,1,train
CHEMBL.COMPOUND:CHEMBL54,MONDO:0005485,1,train
CHEMBL.COMPOUND:CHEMBL772,MONDO:0005485,1,val
CHEMBL.COMPOUND:CHEMBL130880,UMLS:C0011268,1,train
CHEMBL.COMPOUND:CHEMBL659,UMLS:C0011268,1,train
CHEMBL.COMPOUND:CHEMBL215645,UMLS:C0011268,1,train
CHEMBL.COMPOUND:CHEMBL1678,UMLS:C0011268,1,train
CHEMBL.COMPOUND:CHEMBL1149,UMLS:C0011268,1,train
CHEMBL.COMPOUND:CHEMBL1677,UMLS:C0011268,1,train
CHEMBL.COMPOUND:CHEMBL54126,MONDO:0009688,1,train
CHEMBL.COMPOUND:CHEMBL812,MONDO:0009688,1,train
CHEMBL.COMPOUND:CHEMBL1200541,MONDO:0009688,1,train
CHEMBL.COMPOUND:CHEMBL1199307,MONDO:0009688,1,train
CHEMBL.COMPOUND:CHEMBL995,MONDO:0012970,1,train
CHEMBL.COMPOUND:CHEMBL1560,MONDO:0012970,1,train
CHEMBL.COMPOUND:CHEMBL1513,MONDO:0012970,1,train
CHEMBL.COMPOUND:CHEMBL181,MONDO:0002177,1,test
CHEMBL.COMPOUND:CHEMBL1692,MONDO:0024290,1,val
CHEMBL.COMPOUND:CHEMBL376685,MONDO:0024290,1,train
CHEMBL.COMPOUND:CHEMBL1200759,MONDO:0005029,1,train
CHEMBL.COMPOUND:CHEMBL1716,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1200927,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL3544908,MONDO:0011786,1,val
CHEMBL.COMPOUND:CHEMBL1607273,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1200795,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1457,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1187846,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL811,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL113,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL829,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL154111,MONDO:0011786,1,test
CHEMBL.COMPOUND:CHEMBL186720,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1411979,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1241,MONDO:0011786,1,val
CHEMBL.COMPOUND:CHEMBL1200618,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1201109,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL389621,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1200809,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL428880,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1004,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1200339,MONDO:0011786,1,test
CHEMBL.COMPOUND:CHEMBL648,MONDO:0011786,1,test
CHEMBL.COMPOUND:CHEMBL1201483,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL112,MONDO:0011786,1,val
CHEMBL.COMPOUND:CHEMBL1141,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1200638,MONDO:0011786,1,test
CHEMBL.COMPOUND:CHEMBL305660,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL2134724,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL2110662,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1200972,MONDO:0011786,1,val
CHEMBL.COMPOUND:CHEMBL2107640,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL3186993,MONDO:0011786,1,test
CHEMBL.COMPOUND:CHEMBL2106961,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL3188034,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1608183,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1397202,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1742423,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1187694,MONDO:0011786,1,test
CHEMBL.COMPOUND:CHEMBL1201659,MONDO:0011786,1,test
CHEMBL.COMPOUND:CHEMBL22150,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL415324,MONDO:0011786,1,test
CHEMBL.COMPOUND:CHEMBL1200681,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1256696,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL632,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1200974,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1200469,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL296419,MONDO:0011786,1,test
CHEMBL.COMPOUND:CHEMBL52440,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1305,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1653,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL91397,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1512,MONDO:0011786,1,test
CHEMBL.COMPOUND:CHEMBL1172,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL110054,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL657,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL635,MONDO:0011786,1,val
CHEMBL.COMPOUND:CHEMBL980,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1473,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1593948,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL2062266,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1201535,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL998,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL361812,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1201191,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1697788,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1201463,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1139,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL21333,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1201024,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1200959,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1200750,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1504,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1256139,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1451,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1356238,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL94454,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1719,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1224,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL650,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1161,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL1712842,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL511,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL17157,MONDO:0011786,1,train
CHEMBL.COMPOUND:CHEMBL34259,MONDO:0005586,1,train
CHEMBL.COMPOUND:CHEMBL3085504,MONDO:0005586,1,train
CHEMBL.COMPOUND:CHEMBL467,MONDO:0005586,1,train
CHEMBL.COMPOUND:CHEMBL3545252,MONDO:0005586,1,val
CHEMBL.COMPOUND:CHEMBL3039333,MONDO:0006678,1,train
CHEMBL.COMPOUND:CHEMBL1200927,MONDO:0005324,1,train
CHEMBL.COMPOUND:CHEMBL3544908,MONDO:0005324,1,train
CHEMBL.COMPOUND:CHEMBL1607273,MONDO:0005324,1,train
CHEMBL.COMPOUND:CHEMBL811,MONDO:0005324,1,train
CHEMBL.COMPOUND:CHEMBL186720,MONDO:0005324,1,train
CHEMBL.COMPOUND:CHEMBL1200618,MONDO:0005324,1,train
CHEMBL.COMPOUND:CHEMBL1200809,MONDO:0005324,1,train
CHEMBL.COMPOUND:CHEMBL1004,MONDO:0005324,1,train
CHEMBL.COMPOUND:CHEMBL1200339,MONDO:0005324,1,val
CHEMBL.COMPOUND:CHEMBL648,MONDO:0005324,1,train
CHEMBL.COMPOUND:CHEMBL1201483,MONDO:0005324,1,train
CHEMBL.COMPOUND:CHEMBL1200638,MONDO:0005324,1,train
CHEMBL.COMPOUND:CHEMBL2107640,MONDO:0005324,1,test
CHEMBL.COMPOUND:CHEMBL3188034,MONDO:0005324,1,train
CHEMBL.COMPOUND:CHEMBL1397202,MONDO:0005324,1,test
CHEMBL.COMPOUND:CHEMBL1187694,MONDO:0005324,1,train
CHEMBL.COMPOUND:CHEMBL1201659,MONDO:0005324,1,train
CHEMBL.COMPOUND:CHEMBL22150,MONDO:0005324,1,train
CHEMBL.COMPOUND:CHEMBL1200974,MONDO:0005324,1,train
CHEMBL.COMPOUND:CHEMBL1653,MONDO:0005324,1,train
CHEMBL.COMPOUND:CHEMBL1172,MONDO:0005324,1,val
CHEMBL.COMPOUND:CHEMBL657,MONDO:0005324,1,train
CHEMBL.COMPOUND:CHEMBL1593948,MONDO:0005324,1,test
CHEMBL.COMPOUND:CHEMBL1201535,MONDO:0005324,1,train
CHEMBL.COMPOUND:CHEMBL998,MONDO:0005324,1,train
CHEMBL.COMPOUND:CHEMBL1201191,MONDO:0005324,1,train
CHEMBL.COMPOUND:CHEMBL1200750,MONDO:0005324,1,train
CHEMBL.COMPOUND:CHEMBL1504,MONDO:0005324,1,train
CHEMBL.COMPOUND:CHEMBL1719,MONDO:0005324,1,train
CHEMBL.COMPOUND:CHEMBL1224,MONDO:0005324,1,train
CHEMBL.COMPOUND:CHEMBL511,MONDO:0005324,1,val
CHEMBL.COMPOUND:CHEMBL17157,MONDO:0005324,1,train
CHEMBL.COMPOUND:CHEMBL1201182,MONDO:0004993,1,train
CHEMBL.COMPOUND:CHEMBL1289601,MONDO:0004993,1,train
CHEMBL.COMPOUND:CHEMBL352705,MONDO:0004993,1,train
CHEMBL.COMPOUND:CHEMBL1200981,MONDO:0004993,1,train
CHEMBL.COMPOUND:CHEMBL1289926,MONDO:0004993,1,train
CHEMBL.COMPOUND:CHEMBL1201752,MONDO:0004993,1,train
CHEMBL.COMPOUND:CHEMBL1567,MONDO:0004993,1,train
CHEMBL.COMPOUND:CHEMBL609,MONDO:0004993,1,test
CHEMBL.COMPOUND:CHEMBL413,MONDO:0004993,1,val
CHEMBL.COMPOUND:CHEMBL88,MONDO:0004993,1,train
CHEMBL.COMPOUND:CHEMBL2105717,MONDO:0004993,1,train
CHEMBL.COMPOUND:CHEMBL1200485,MONDO:0004993,1,train
CHEMBL.COMPOUND:CHEMBL3545252,MONDO:0004993,1,train
CHEMBL.COMPOUND:CHEMBL4079877,MONDO:0004993,1,val
CHEMBL.COMPOUND:CHEMBL1201733,MONDO:0004993,1,train
CHEMBL.COMPOUND:CHEMBL3218576,MONDO:0018906,1,train
CHEMBL.COMPOUND:CHEMBL1201112,MONDO:0019471,1,train
CHEMBL.COMPOUND:CHEMBL1554,MONDO:0012817,1,train
CHEMBL.COMPOUND:CHEMBL1201115,MESH:D013617,1,train
CHEMBL.COMPOUND:CHEMBL1671,MESH:D013617,1,train
CHEMBL.COMPOUND:CHEMBL182,MONDO:0000878,1,train
CHEMBL.COMPOUND:CHEMBL1873475,MONDO:0005190,1,train
CHEMBL.COMPOUND:CHEMBL2106111,MONDO:0005298,1,train
CHEMBL.COMPOUND:CHEMBL1200572,MONDO:0005298,1,train
CHEMBL.COMPOUND:CHEMBL3182450,MONDO:0005298,1,train
CHEMBL.COMPOUND:CHEMBL1116,MONDO:0005298,1,train
CHEMBL.COMPOUND:CHEMBL2136460,MONDO:0005298,1,train
CHEMBL.COMPOUND:CHEMBL2107797,MONDO:0005298,1,train
CHEMBL.COMPOUND:CHEMBL2103774,MONDO:0005298,1,train
CHEMBL.COMPOUND:CHEMBL4297608,MONDO:0005298,1,val
CHEMBL.COMPOUND:CHEMBL1201519,MONDO:0005298,1,train
CHEMBL.COMPOUND:CHEMBL2106119,MONDO:0005298,1,train
CHEMBL.COMPOUND:CHEMBL2106123,MONDO:0005298,1,train
CHEMBL.COMPOUND:CHEMBL691,MONDO:0005298,1,val
CHEMBL.COMPOUND:CHEMBL56253,MONDO:0005298,1,train
CHEMBL.COMPOUND:CHEMBL1536,MONDO:0005298,1,train
CHEMBL.COMPOUND:CHEMBL1200934,MONDO:0005298,1,train
CHEMBL.COMPOUND:CHEMBL46740,MONDO:0005298,1,val
CHEMBL.COMPOUND:CHEMBL997,MONDO:0005298,1,test
CHEMBL.COMPOUND:CHEMBL923,MONDO:0005298,1,train
CHEMBL.COMPOUND:CHEMBL2106566,MONDO:0005298,1,train
CHEMBL.COMPOUND:CHEMBL1201258,MONDO:0003308,1,train
CHEMBL.COMPOUND:CHEMBL514,MONDO:0001657,1,train
CHEMBL.COMPOUND:CHEMBL1693,MONDO:0019182,1,train
CHEMBL.COMPOUND:CHEMBL3545985,MONDO:0019182,1,train
CHEMBL.COMPOUND:CHEMBL781,MONDO:0019182,1,train
CHEMBL.COMPOUND:CHEMBL1615439,MONDO:0019182,1,train
CHEMBL.COMPOUND:CHEMBL1201149,MONDO:0019182,1,train
CHEMBL.COMPOUND:CHEMBL2311170,MONDO:0019182,1,val
CHEMBL.COMPOUND:CHEMBL2106838,MONDO:0019182,1,train
CHEMBL.COMPOUND:CHEMBL2095211,MONDO:0019182,1,train
CHEMBL.COMPOUND:CHEMBL1200595,MONDO:0019182,1,train
CHEMBL.COMPOUND:CHEMBL1574,MONDO:0019182,1,train
CHEMBL.COMPOUND:CHEMBL2105566,MONDO:0019182,1,train
CHEMBL.COMPOUND:CHEMBL4079877,MONDO:0002603,1,train
CHEMBL.COMPOUND:CHEMBL1237021,MONDO:0004985,1,train
CHEMBL.COMPOUND:CHEMBL1201155,MONDO:0004985,1,train
CHEMBL.COMPOUND:CHEMBL85,MONDO:0004985,1,val
CHEMBL.COMPOUND:CHEMBL101740,MONDO:0004985,1,test
CHEMBL.COMPOUND:CHEMBL1712,MONDO:0004985,1,train
CHEMBL.COMPOUND:CHEMBL2024517,MONDO:0004985,1,val
CHEMBL.COMPOUND:CHEMBL1201756,MONDO:0004985,1,val
CHEMBL.COMPOUND:CHEMBL108,MONDO:0004985,1,train
CHEMBL.COMPOUND:CHEMBL389621,MONDO:0004845,1,train
CHEMBL.COMPOUND:CHEMBL2105487,MONDO:0004845,1,train
CHEMBL.COMPOUND:CHEMBL110054,MONDO:0004845,1,train
CHEMBL.COMPOUND:CHEMBL1504,MONDO:0004845,1,train
CHEMBL.COMPOUND:CHEMBL1451,MONDO:0004845,1,train
CHEMBL.COMPOUND:CHEMBL103,MONDO:0011962,1,val
CHEMBL.COMPOUND:CHEMBL1613544,MONDO:0011962,1,train
CHEMBL.COMPOUND:CHEMBL305242,MONDO:0011962,1,train
CHEMBL.COMPOUND:CHEMBL3989519,MONDO:0001208,1,train
CHEMBL.COMPOUND:CHEMBL1201037,MONDO:0005459,1,train
CHEMBL.COMPOUND:CHEMBL55,MONDO:0005459,1,train
CHEMBL.COMPOUND:CHEMBL3040216,MONDO:0005459,1,train
CHEMBL.COMPOUND:CHEMBL1200907,MONDO:0006640,1,train
CHEMBL.COMPOUND:CHEMBL157101,MONDO:0006640,1,train
CHEMBL.COMPOUND:CHEMBL3085504,MONDO:0005096,1,test
CHEMBL.COMPOUND:CHEMBL1201012,MONDO:0006547,1,train
CHEMBL.COMPOUND:CHEMBL1200877,MONDO:0006547,1,train
CHEMBL.COMPOUND:CHEMBL985,MONDO:0006547,1,train
CHEMBL.COMPOUND:CHEMBL1201360,MONDO:0006547,1,val
CHEMBL.COMPOUND:CHEMBL1201109,MONDO:0006547,1,test
CHEMBL.COMPOUND:CHEMBL389621,MONDO:0006547,1,train
CHEMBL.COMPOUND:CHEMBL3988900,MONDO:0006547,1,train
CHEMBL.COMPOUND:CHEMBL1200989,MONDO:0006547,1,train
CHEMBL.COMPOUND:CHEMBL2106961,MONDO:0006547,1,train
CHEMBL.COMPOUND:CHEMBL2108514,MONDO:0006547,1,val
CHEMBL.COMPOUND:CHEMBL3184986,MONDO:0006547,1,train
CHEMBL.COMPOUND:CHEMBL1200975,MONDO:0006547,1,train
CHEMBL.COMPOUND:CHEMBL632,MONDO:0006547,1,val
CHEMBL.COMPOUND:CHEMBL1200732,MONDO:0006547,1,train
CHEMBL.COMPOUND:CHEMBL1501,MONDO:0006547,1,train
CHEMBL.COMPOUND:CHEMBL1201171,MONDO:0006547,1,train
CHEMBL.COMPOUND:CHEMBL110054,MONDO:0006547,1,train
CHEMBL.COMPOUND:CHEMBL1473,MONDO:0006547,1,train
CHEMBL.COMPOUND:CHEMBL16829,MONDO:0006547,1,train
CHEMBL.COMPOUND:CHEMBL1201380,MONDO:0006547,1,train
CHEMBL.COMPOUND:CHEMBL1200688,MONDO:0006547,1,train
CHEMBL.COMPOUND:CHEMBL1697788,MONDO:0006547,1,train
CHEMBL.COMPOUND:CHEMBL1200845,MONDO:0006547,1,train
CHEMBL.COMPOUND:CHEMBL1504,MONDO:0006547,1,val
CHEMBL.COMPOUND:CHEMBL1451,MONDO:0006547,1,train
CHEMBL.COMPOUND:CHEMBL650,MONDO:0006547,1,train
CHEMBL.COMPOUND:CHEMBL1161,MONDO:0006547,1,train
CHEMBL.COMPOUND:CHEMBL1201173,MONDO:0006604,1,val
CHEMBL.COMPOUND:CHEMBL389621,MONDO:0006604,1,train
